date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,customer_cancel_reason,driver_cancel_reason,incomplete_reason,booking_value,ride_distance,driver_rating,customer_rating
27-11-2025,10:52,BLR4000387,Success,CUST10337,eBike,Rajajinagar,Banashankari,14.5,25.2,,,,62.38,2.94,4,3
07-11-2025,07:24,BLR4000388,Cancelled_by_Customer,CUST10238,Prime_Sedan,Domlur,Sanjay_Nagar,,,Wrong_address,,,,,,
21-11-2025,10:19,BLR4000389,Success,CUST10353,Prime_Sedan,Whitefield,Shivaji_Nagar,1.7,7.3,,,,111.87,5.46,4,3
22-11-2025,12:04,BLR4000390,Success,CUST10087,Prime_SUV,Banashankari,Adugodi,4.3,21.6,,,,95.04,4.34,4,4
10-11-2025,17:18,BLR4000391,Success,CUST10662,Prime_Sedan,Brookefield,Hebbal,3.9,8.4,,,,88.3,3.89,4,4
19-11-2025,10:28,BLR4000392,Success,CUST10637,Auto,Electronic_City,Hoodi,2,15.3,,,,47.07,1.55,4,5
27-11-2025,11:03,BLR4000393,Cancelled_by_Customer,CUST10770,Prime_Plus,Mahadevapura,RT_Nagar,,,AC_not_working,,,,,,
13-11-2025,00:28,BLR4000394,Success,CUST10246,Prime_Plus,RT_Nagar,HSR_Layout,13.8,24.4,,,,349.98,21.33,4,3
21-11-2025,01:40,BLR4000395,Cancelled_by_Customer,CUST10149,eBike,KR_Puram,Kengeri,,,Driver_not_moving,,,,,,
26-11-2025,07:19,BLR4000396,Cancelled_by_Customer,CUST10232,Bike,Frazer_Town,New_BEL_Road,,,Wrong_address,,,,,,
05-11-2025,10:49,BLR4000397,Success,CUST10075,Mini,Adugodi,Hoodi,5,13.6,,,,117.49,3.22,3,4
06-11-2025,10:35,BLR4000398,Incomplete,CUST10332,Prime_Sedan,Marathahalli,Bellandur,,,,,Vehicle_breakdown,,,,
15-11-2025,17:57,BLR4000399,Incomplete,CUST10190,Prime_SUV,Banashankari,Yeshwanthpur,,,,,Vehicle_breakdown,,,,
13-11-2025,05:10,BLR4000400,Cancelled_by_Customer,CUST10247,Prime_Plus,Peenya,Hebbal,,,Wrong_address,,,,,,
15-11-2025,03:26,BLR4000401,Cancelled_by_Customer,CUST10762,Bike,Sadashivanagar,Hoodi,,,Wrong_address,,,,,,
27-11-2025,12:48,BLR4000402,Success,CUST10395,Prime_Sedan,Lavelle_Road,Yelahanka,3.2,12.8,,,,297.29,11.21,4,5
10-11-2025,02:44,BLR4000403,Success,CUST10096,Mini,MG_Road,Kengeri,4.2,20.5,,,,405.15,16.01,4,4
10-11-2025,15:03,BLR4000404,Success,CUST10720,Prime_Sedan,HSR_Layout,Banashankari,4.5,22.3,,,,72.09,2.81,4,4
30-11-2025,13:44,BLR4000405,Success,CUST10458,Prime_SUV,Frazer_Town,Brigade_Road,5.5,15.9,,,,121.31,6.09,3,5
25-11-2025,12:14,BLR4000406,Cancelled_by_Customer,CUST10697,Prime_Sedan,Sarjapur_Road,Bellandur,,,Change_of_plans,,,,,,
26-11-2025,09:52,BLR4000407,Success,CUST10504,Prime_SUV,Ulsoor,Peenya,7.2,13.3,,,,115.38,5.69,4,4
14-11-2025,09:04,BLR4000408,Success,CUST10680,Prime_Plus,Sanjay_Nagar,Indiranagar,13.5,24.1,,,,83.83,3.59,4,4
06-11-2025,03:18,BLR4000409,Success,CUST10284,Mini,Brookefield,Koramangala,13.4,25.8,,,,406.96,20.61,5,3
18-11-2025,21:08,BLR4000410,Cancelled_by_Customer,CUST10728,Bike,Adugodi,Hennur,,,Change_of_plans,,,,,,
28-11-2025,05:53,BLR4000411,Success,CUST10596,Auto,Domlur,Yeshwanthpur,5.9,21.3,,,,44.03,1.28,4,5
10-11-2025,06:12,BLR4000412,Success,CUST10094,Prime_Sedan,Indiranagar,Marathahalli,14.2,24.4,,,,165.95,9.06,4,5
24-11-2025,16:02,BLR4000413,Cancelled_by_Customer,CUST10295,Mini,Kasturba_Road,Richmond_Town,,,Wrong_address,,,,,,
10-11-2025,21:04,BLR4000414,Cancelled_by_Driver,CUST10689,Mini,Kanakapura_Road,BTM_Layout,,,,Personal_and_car_issues,,,,,
03-11-2025,10:34,BLR4000415,Success,CUST10450,eBike,Brookefield,Kasturba_Road,1.3,11.5,,,,134.08,7.43,4,3
21-11-2025,20:44,BLR4000416,Cancelled_by_Driver,CUST10183,Prime_SUV,KR_Puram,Rajajinagar,,,,Customer_issue,,,,,
07-11-2025,03:32,BLR4000417,Success,CUST10177,Bike,Kumaraswamy_Layout,Banerghatta_Road,4.1,18.3,,,,64.73,3.16,4,3
20-11-2025,18:40,BLR4000418,Cancelled_by_Driver,CUST10128,Auto,Frazer_Town,Ulsoor,,,,Customer_issue,,,,,
09-11-2025,09:07,BLR4000419,Cancelled_by_Customer,CUST10427,eBike,Kanakapura_Road,Nagawara,,,Change_of_plans,,,,,,
11-11-2025,03:36,BLR4000420,Success,CUST10473,Mini,Ulsoor,Peenya,14.2,22.3,,,,63.54,2.24,5,4
22-11-2025,22:26,BLR4000421,Incomplete,CUST10640,Prime_Plus,Banerghatta_Road,Brigade_Road,,,,,Vehicle_breakdown,,,,
27-11-2025,12:53,BLR4000422,Success,CUST10311,Auto,Adugodi,Rajajinagar,6.4,24.5,,,,72.7,1.68,3,5
19-11-2025,08:27,BLR4000423,Incomplete,CUST10438,Prime_SUV,Hebbal,Shivaji_Nagar,,,,,Other_issue,,,,
05-11-2025,17:52,BLR4000424,Cancelled_by_Driver,CUST10049,Prime_Plus,Vijayanagar,Sanjay_Nagar,,,,Personal_and_car_issues,,,,,
07-11-2025,06:15,BLR4000425,Success,CUST10622,Auto,Sanjay_Nagar,Malleshwaram,7.4,13.9,,,,85.59,2.46,5,4
11-11-2025,17:49,BLR4000426,Cancelled_by_Customer,CUST10365,Prime_Sedan,Nagawara,Electronic_City,,,Driver_not_moving,,,,,,
27-11-2025,05:12,BLR4000427,Success,CUST10497,Prime_SUV,Domlur,Richmond_Town,2.8,11.3,,,,57.83,1.21,4,4
29-11-2025,07:02,BLR4000428,Success,CUST10015,Mini,Peenya,Sanjay_Nagar,11.9,18.2,,,,131.05,6.74,3,4
18-11-2025,20:51,BLR4000429,Cancelled_by_Driver,CUST10043,Prime_Sedan,Adugodi,JP_Nagar,,,,Personal_and_car_issues,,,,,
02-11-2025,05:27,BLR4000430,Cancelled_by_Driver,CUST10013,Bike,RT_Nagar,Mahadevapura,,,,Personal_and_car_issues,,,,,
14-11-2025,14:37,BLR4000431,Success,CUST10216,Prime_Plus,Mahadevapura,Kanakapura_Road,1.6,11.3,,,,72.39,2.83,4,4
13-11-2025,17:13,BLR4000432,Success,CUST10051,Mini,New_BEL_Road,Kengeri,10.8,26.8,,,,111.75,5.45,5,5
08-11-2025,08:55,BLR4000433,Success,CUST10036,Bike,HSR_Layout,MG_Road,9.6,22.1,,,,82.2,4.75,3,4
18-11-2025,21:57,BLR4000434,Cancelled_by_Driver,CUST10254,Auto,Hebbal,Sarjapur_Road,,,,Customer_sick,,,,,
11-11-2025,22:51,BLR4000435,Success,CUST10731,Bike,Ulsoor,Basavanagudi,6.1,16.7,,,,71.42,3.77,3,4
29-11-2025,02:25,BLR4000436,Incomplete,CUST10299,eBike,KR_Puram,Lavelle_Road,,,,,Customer_demand,,,,
26-11-2025,06:16,BLR4000437,Cancelled_by_Customer,CUST10395,Bike,Domlur,Hebbal,,,Change_of_plans,,,,,,
26-11-2025,19:25,BLR4000438,Cancelled_by_Customer,CUST10438,eBike,Kengeri,Hoodi,,,Wrong_address,,,,,,
05-11-2025,02:39,BLR4000439,Success,CUST10373,eBike,RT_Nagar,Basavanagudi,6,10.9,,,,229.53,18.14,4,5
19-11-2025,16:35,BLR4000440,Cancelled_by_Customer,CUST10527,Auto,Malleshwaram,Electronic_City,,,Driver_asked_to_cancel,,,,,,
01-11-2025,07:49,BLR4000441,Success,CUST10094,eBike,Jayanagar,Peenya,4.7,16.5,,,,88.68,5.33,3,3
05-11-2025,04:56,BLR4000442,Cancelled_by_Customer,CUST10690,Prime_Plus,Bommanahalli,Brigade_Road,,,Change_of_plans,,,,,,
25-11-2025,17:25,BLR4000443,Success,CUST10038,Mini,HSR_Layout,Marathahalli,4,12,,,,69.2,2.61,4,4
10-11-2025,16:36,BLR4000444,Cancelled_by_Driver,CUST10371,Prime_Sedan,Banerghatta_Road,HSR_Layout,,,,Customer_sick,,,,,
16-11-2025,01:46,BLR4000445,Success,CUST10027,eBike,Mahadevapura,Electronic_City,2.3,16.4,,,,65.05,1.22,5,5
02-11-2025,06:56,BLR4000446,Cancelled_by_Customer,CUST10697,Auto,Banashankari,Wilson_Garden,,,Wrong_address,,,,,,
20-11-2025,08:51,BLR4000447,Success,CUST10029,Prime_Sedan,Shivaji_Nagar,JP_Nagar,2.3,9.1,,,,102.99,2.58,5,4
05-11-2025,21:44,BLR4000448,Cancelled_by_Driver,CUST10119,eBike,Kasturba_Road,Basavanagudi,,,,Personal_and_car_issues,,,,,
28-11-2025,04:58,BLR4000449,Success,CUST10661,Prime_Sedan,Brookefield,BTM_Layout,8.9,20.9,,,,193.15,8.73,4,3
09-11-2025,08:04,BLR4000450,Cancelled_by_Customer,CUST10131,Bike,Marathahalli,Kumaraswamy_Layout,,,Driver_asked_to_cancel,,,,,,
23-11-2025,02:55,BLR4000451,Cancelled_by_Driver,CUST10721,Prime_Sedan,Bellandur,Indiranagar,,,,Customer_issue,,,,,
13-11-2025,01:21,BLR4000452,Cancelled_by_Customer,CUST10667,Prime_Sedan,Indiranagar,BTM_Layout,,,Driver_asked_to_cancel,,,,,,
13-11-2025,13:45,BLR4000453,Cancelled_by_Customer,CUST10116,Prime_SUV,Shivaji_Nagar,Shivaji_Nagar,,,Change_of_plans,,,,,,
20-11-2025,19:57,BLR4000454,Cancelled_by_Customer,CUST10215,Prime_Sedan,Yeshwanthpur,Brookefield,,,AC_not_working,,,,,,
25-11-2025,11:51,BLR4000455,Incomplete,CUST10449,Prime_SUV,Domlur,Banerghatta_Road,,,,,Other_issue,,,,
04-11-2025,01:47,BLR4000456,Success,CUST10558,eBike,Yelahanka,Shivaji_Nagar,12.7,29.4,,,,125.92,6.81,3,3
19-11-2025,10:15,BLR4000457,Success,CUST10377,Mini,Domlur,Brigade_Road,9.7,22.9,,,,91.45,2.06,4,3
04-11-2025,23:40,BLR4000458,Success,CUST10263,Prime_Sedan,Domlur,Mahadevapura,6.7,16.7,,,,59.87,1.99,5,3
15-11-2025,17:09,BLR4000459,Success,CUST10741,Prime_SUV,Wilson_Garden,Mahadevapura,8.9,18.1,,,,166.88,9.13,5,3
26-11-2025,08:52,BLR4000460,Cancelled_by_Customer,CUST10708,Bike,Banaswadi,Banaswadi,,,Driver_asked_to_cancel,,,,,,
29-11-2025,00:35,BLR4000461,Cancelled_by_Driver,CUST10727,Bike,Kengeri,MG_Road,,,,Customer_sick,,,,,
20-11-2025,01:04,BLR4000462,Success,CUST10410,Prime_Sedan,Banashankari,Electronic_City,3.4,15.3,,,,69.54,2.64,4,3
15-11-2025,18:09,BLR4000463,Success,CUST10348,eBike,Frazer_Town,Lavelle_Road,5.5,7.6,,,,76.38,4.22,3,3
23-11-2025,17:53,BLR4000464,Success,CUST10761,Prime_Sedan,Malleshwaram,New_BEL_Road,14.2,26,,,,85.31,1.79,5,4
04-11-2025,13:06,BLR4000465,Success,CUST10772,Prime_Plus,Kasturba_Road,Kengeri,6.3,17.4,,,,82.56,1.67,4,4
01-11-2025,19:34,BLR4000466,Success,CUST10545,Bike,Sanjay_Nagar,Nagawara,12.4,15.5,,,,47.19,1.56,5,4
09-11-2025,16:31,BLR4000467,Success,CUST10243,Auto,Koramangala,Malleshwaram,14.1,16.9,,,,97.2,3.16,4,4
25-11-2025,20:02,BLR4000468,Success,CUST10144,Mini,Domlur,New_BEL_Road,4.6,11.7,,,,100.82,2.48,4,4
24-11-2025,14:07,BLR4000469,Incomplete,CUST10773,eBike,Domlur,Whitefield,,,,,Other_issue,,,,
13-11-2025,07:52,BLR4000470,Incomplete,CUST10384,Mini,Sadashivanagar,RT_Nagar,,,,,Other_issue,,,,
14-11-2025,03:48,BLR4000471,Success,CUST10659,Prime_SUV,Rajajinagar,Indiranagar,13.7,24.4,,,,150.83,6.38,4,5
12-11-2025,00:39,BLR4000472,Success,CUST10602,Mini,Basavanagudi,Richmond_Town,3.6,13.1,,,,181.05,10.07,3,4
23-11-2025,14:33,BLR4000473,Success,CUST10474,Prime_Sedan,KR_Puram,Mahadevapura,8.3,15.7,,,,225.43,13.03,5,5
27-11-2025,20:24,BLR4000474,Success,CUST10795,Bike,Sanjay_Nagar,Bellandur,8.3,18.2,,,,235.79,18.71,3,5
13-11-2025,15:07,BLR4000475,Success,CUST10714,Prime_SUV,Kengeri,Rajajinagar,4,19.5,,,,203.07,9.28,4,3
01-11-2025,20:37,BLR4000476,Success,CUST10686,Prime_Sedan,Mahadevapura,Shivaji_Nagar,3.4,13.2,,,,150.09,4.67,3,3
10-11-2025,01:41,BLR4000477,Success,CUST10750,Auto,Rajajinagar,Vijayanagar,11.8,19.6,,,,103.22,3.53,4,3
11-11-2025,12:09,BLR4000478,Success,CUST10298,Prime_Sedan,Richmond_Town,New_BEL_Road,8,10,,,,45.61,1.04,5,3
15-11-2025,19:11,BLR4000479,Cancelled_by_Customer,CUST10553,Prime_SUV,JP_Nagar,Malleshwaram,,,Change_of_plans,,,,,,
20-11-2025,02:22,BLR4000480,Cancelled_by_Customer,CUST10520,Mini,Kengeri,Domlur,,,AC_not_working,,,,,,
17-11-2025,17:18,BLR4000481,Success,CUST10517,eBike,Domlur,Mahadevapura,9.6,28.9,,,,81.23,4.66,5,4
18-11-2025,16:55,BLR4000482,Success,CUST10198,Auto,MG_Road,Kanakapura_Road,7,16.1,,,,43.38,1.22,4,3
14-11-2025,04:28,BLR4000483,Success,CUST10425,Prime_Sedan,Peenya,Kumaraswamy_Layout,11.7,26.1,,,,104.65,3.81,3,3
07-11-2025,20:50,BLR4000484,Success,CUST10476,eBike,Banashankari,Bommanahalli,12.1,16.1,,,,63.68,2.1,4,5
03-11-2025,23:16,BLR4000485,Success,CUST10733,Auto,Domlur,Horamavu,8.6,16.5,,,,117,7.91,4,4
24-11-2025,13:46,BLR4000486,Success,CUST10087,Auto,Kanakapura_Road,Bellandur,1.1,15.4,,,,81.65,4.7,4,4
18-11-2025,17:17,BLR4000487,Success,CUST10168,Auto,HSR_Layout,Cooke_Town,11.7,26.1,,,,72.42,3.86,4,3
09-11-2025,15:47,BLR4000488,Success,CUST10636,Auto,Whitefield,Ulsoor,4.9,19.5,,,,93.49,5.77,5,4
15-11-2025,17:07,BLR4000489,Cancelled_by_Customer,CUST10128,Prime_Sedan,Hoodi,Yelahanka,,,Driver_not_moving,,,,,,
24-11-2025,23:55,BLR4000490,Success,CUST10295,Auto,New_BEL_Road,Indiranagar,8.3,17.3,,,,104.01,3.58,4,3
29-11-2025,23:34,BLR4000491,Success,CUST10333,Prime_SUV,Vijayanagar,Frazer_Town,7.7,10.3,,,,100.67,4.71,5,4
03-11-2025,15:22,BLR4000492,Cancelled_by_Driver,CUST10027,Bike,Whitefield,JP_Nagar,,,,Personal_and_car_issues,,,,,
12-11-2025,18:19,BLR4000493,Success,CUST10344,Prime_Sedan,Mahadevapura,RT_Nagar,9.4,23.9,,,,183.06,10.2,3,4
27-11-2025,12:17,BLR4000494,Success,CUST10208,Prime_Plus,Vijayanagar,BTM_Layout,1.9,6.8,,,,92.74,3.15,4,4
12-11-2025,14:24,BLR4000495,Success,CUST10756,Bike,Jayanagar,Lavelle_Road,12.2,19.3,,,,56.09,1.52,4,4
04-11-2025,15:43,BLR4000496,Success,CUST10137,Mini,Banashankari,Vijayanagar,9.8,20.2,,,,50.17,1.34,5,4
24-11-2025,23:16,BLR4000497,Cancelled_by_Customer,CUST10521,Mini,Vijayanagar,BTM_Layout,,,Wrong_address,,,,,,
06-11-2025,05:53,BLR4000498,Incomplete,CUST10040,Bike,Indiranagar,Whitefield,,,,,Customer_demand,,,,
11-11-2025,05:26,BLR4000499,Cancelled_by_Driver,CUST10273,Auto,Rajajinagar,New_BEL_Road,,,,Personal_and_car_issues,,,,,
15-11-2025,14:55,BLR4000500,Cancelled_by_Customer,CUST10395,Auto,Shivaji_Nagar,Marathahalli,,,Wrong_address,,,,,,
15-11-2025,01:47,BLR4000501,Success,CUST10464,eBike,Wilson_Garden,Yelahanka,9.2,12.6,,,,185.2,14.11,5,4
05-11-2025,00:34,BLR4000502,Success,CUST10045,Prime_SUV,New_BEL_Road,Jayanagar,11.6,26.7,,,,217.52,12.5,4,4
17-11-2025,19:21,BLR4000503,Success,CUST10146,Bike,KR_Puram,Banerghatta_Road,7.8,23.6,,,,106.51,5.34,4,5
29-11-2025,00:54,BLR4000504,Cancelled_by_Driver,CUST10565,Bike,Yeshwanthpur,Richmond_Town,,,,Exceeds_people_limit,,,,,
05-11-2025,10:34,BLR4000505,Success,CUST10512,Prime_SUV,Whitefield,Mahadevapura,12.2,31.6,,,,86.89,3.79,4,3
17-11-2025,08:26,BLR4000506,Success,CUST10294,Prime_SUV,Banashankari,Frazer_Town,3,15.9,,,,59.75,1.98,4,4
11-11-2025,02:07,BLR4000507,Success,CUST10653,eBike,Ulsoor,Bellandur,14.9,26.1,,,,192.8,11.88,5,3
16-11-2025,21:50,BLR4000508,Success,CUST10432,Prime_Plus,Peenya,Yeshwanthpur,10.3,28.3,,,,170.04,7.45,4,5
10-11-2025,00:01,BLR4000509,Success,CUST10453,eBike,Bommanahalli,Hoodi,11.1,20.3,,,,41.3,1.03,4,4
28-11-2025,03:57,BLR4000510,Cancelled_by_Customer,CUST10510,Prime_SUV,Hebbal,MG_Road,,,Wrong_address,,,,,,
13-11-2025,09:45,BLR4000511,Success,CUST10499,Prime_SUV,Kengeri,Rajajinagar,9.3,19.1,,,,117.04,5.8,4,3
07-11-2025,19:23,BLR4000512,Success,CUST10438,Auto,Kengeri,Mahadevapura,3.6,8.6,,,,75.88,1.87,4,3
15-11-2025,02:42,BLR4000513,Success,CUST10625,eBike,Frazer_Town,Brigade_Road,8.4,25.2,,,,91.49,2.82,4,5
24-11-2025,01:04,BLR4000514,Success,CUST10768,Prime_Plus,Banerghatta_Road,Koramangala,13.8,24.9,,,,80.41,3.36,4,3
06-11-2025,06:41,BLR4000515,Incomplete,CUST10112,Mini,New_BEL_Road,Indiranagar,,,,,Other_issue,,,,
21-11-2025,20:44,BLR4000516,Success,CUST10752,Prime_SUV,HSR_Layout,Domlur,9.6,19.5,,,,210.8,7.37,5,5
10-11-2025,17:57,BLR4000517,Success,CUST10666,eBike,Jayanagar,KR_Puram,7.9,11,,,,72.45,3.86,3,5
26-11-2025,13:59,BLR4000518,Cancelled_by_Customer,CUST10417,Prime_Plus,KR_Puram,Electronic_City,,,Driver_not_moving,,,,,,
02-11-2025,07:16,BLR4000519,Success,CUST10343,Mini,Rajajinagar,Marathahalli,2.1,10.3,,,,109.13,2.85,3,5
08-11-2025,18:04,BLR4000520,Success,CUST10149,Bike,Electronic_City,Brookefield,6.6,22.8,,,,88.96,2.66,5,3
02-11-2025,21:03,BLR4000521,Success,CUST10703,eBike,Yelahanka,Kanakapura_Road,3.6,22.9,,,,55.52,1.48,3,4
29-11-2025,20:54,BLR4000522,Success,CUST10478,Auto,KR_Puram,New_BEL_Road,10.1,20.5,,,,143.58,10.33,3,4
07-11-2025,08:58,BLR4000523,Success,CUST10323,Auto,Banerghatta_Road,Peenya,7.2,26.8,,,,80.12,3.34,4,4
21-11-2025,21:27,BLR4000524,Success,CUST10510,Prime_Sedan,Koramangala,Banaswadi,14.3,16.8,,,,82.13,3.48,4,4
09-11-2025,07:55,BLR4000525,Cancelled_by_Driver,CUST10204,Auto,Wilson_Garden,Banashankari,,,,Personal_and_car_issues,,,,,
11-11-2025,22:09,BLR4000526,Success,CUST10183,eBike,Sadashivanagar,Vijayanagar,9.3,26.1,,,,44.87,1.35,5,4
22-11-2025,01:50,BLR4000527,Incomplete,CUST10062,Prime_Plus,Malleshwaram,Rajajinagar,,,,,Customer_demand,,,,
06-11-2025,09:50,BLR4000528,Cancelled_by_Customer,CUST10601,Auto,Domlur,Basavanagudi,,,Driver_not_moving,,,,,,
04-11-2025,16:20,BLR4000529,Success,CUST10003,Prime_Sedan,Sadashivanagar,Adugodi,10.7,13.6,,,,202.86,11.52,4,4
07-11-2025,12:40,BLR4000530,Cancelled_by_Driver,CUST10463,Prime_SUV,JP_Nagar,Adugodi,,,,Personal_and_car_issues,,,,,
22-11-2025,18:44,BLR4000531,Incomplete,CUST10559,Prime_SUV,Koramangala,Banashankari,,,,,Customer_demand,,,,
17-11-2025,10:00,BLR4000532,Success,CUST10596,Prime_SUV,Adugodi,Banaswadi,4,6.8,,,,211.98,12.13,5,3
14-11-2025,03:11,BLR4000533,Cancelled_by_Customer,CUST10456,Prime_Sedan,Kengeri,Malleshwaram,,,Driver_not_moving,,,,,,
09-11-2025,16:37,BLR4000534,Success,CUST10128,Auto,Hennur,Hoodi,4.1,15.5,,,,219.1,13.87,3,3
23-11-2025,23:11,BLR4000535,Success,CUST10255,Prime_Plus,Frazer_Town,Kumaraswamy_Layout,1.4,14.4,,,,97.01,4.47,4,4
05-11-2025,00:36,BLR4000536,Success,CUST10616,Mini,Sanjay_Nagar,Vijayanagar,11.2,20.1,,,,79.1,3.27,4,4
29-11-2025,17:56,BLR4000537,Cancelled_by_Driver,CUST10127,eBike,Yelahanka,Horamavu,,,,Customer_issue,,,,,
23-11-2025,03:01,BLR4000538,Success,CUST10122,eBike,JP_Nagar,Hennur,4.6,19.9,,,,89.09,5.37,3,3
16-11-2025,03:53,BLR4000539,Cancelled_by_Customer,CUST10175,Prime_Plus,Richmond_Town,Rajajinagar,,,AC_not_working,,,,,,
30-11-2025,00:00,BLR4000540,Cancelled_by_Customer,CUST10369,Bike,Ulsoor,Horamavu,,,Change_of_plans,,,,,,
16-11-2025,15:12,BLR4000541,Success,CUST10232,eBike,Nagawara,Yelahanka,13.7,30,,,,50.62,1.87,4,3
12-11-2025,03:16,BLR4000542,Success,CUST10256,Prime_SUV,Hebbal,Yelahanka,10,21.2,,,,55.9,1.11,4,4
29-11-2025,14:43,BLR4000543,Cancelled_by_Customer,CUST10563,Prime_Sedan,Horamavu,Kumaraswamy_Layout,,,AC_not_working,,,,,,
06-11-2025,10:03,BLR4000544,Success,CUST10664,Prime_Sedan,Kanakapura_Road,Banaswadi,13.1,16.3,,,,148.34,6.24,4,4
24-11-2025,20:41,BLR4000545,Cancelled_by_Customer,CUST10570,Bike,Bellandur,HSR_Layout,,,Driver_not_moving,,,,,,
05-11-2025,04:35,BLR4000546,Cancelled_by_Driver,CUST10035,Prime_SUV,Brookefield,Banashankari,,,,Customer_sick,,,,,
18-11-2025,02:58,BLR4000547,Incomplete,CUST10166,Prime_SUV,Vijayanagar,Ulsoor,,,,,Vehicle_breakdown,,,,
13-11-2025,12:54,BLR4000548,Success,CUST10204,Prime_Sedan,RT_Nagar,MG_Road,5.2,20.4,,,,75.05,3,5,5
01-11-2025,17:19,BLR4000549,Success,CUST10790,Prime_Plus,RT_Nagar,Malleshwaram,14.6,31.7,,,,95.1,2.23,5,3
14-11-2025,13:24,BLR4000550,Success,CUST10017,Mini,Lavelle_Road,Domlur,4.2,10.8,,,,90.44,4.03,3,3
09-11-2025,19:46,BLR4000551,Success,CUST10728,Prime_Plus,Banaswadi,Marathahalli,2.4,8.4,,,,97.85,3.44,3,4
16-11-2025,12:24,BLR4000552,Success,CUST10350,eBike,Yeshwanthpur,Mahadevapura,3.9,10.6,,,,133.42,9.4,5,3
06-11-2025,08:46,BLR4000553,Cancelled_by_Driver,CUST10592,Prime_SUV,Adugodi,Kengeri,,,,Exceeds_people_limit,,,,,
03-11-2025,03:01,BLR4000554,Cancelled_by_Driver,CUST10360,Prime_SUV,Peenya,RT_Nagar,,,,Customer_sick,,,,,
07-11-2025,00:41,BLR4000555,Success,CUST10456,Prime_Sedan,Cooke_Town,Ulsoor,15,17.3,,,,69.09,2.61,3,4
27-11-2025,06:48,BLR4000556,Cancelled_by_Customer,CUST10327,eBike,HSR_Layout,Hoodi,,,Wrong_address,,,,,,
23-11-2025,23:31,BLR4000557,Success,CUST10060,Prime_Plus,Banashankari,Hoodi,6.5,19.4,,,,61.83,2.12,4,5
14-11-2025,23:40,BLR4000558,Cancelled_by_Customer,CUST10441,Mini,Sarjapur_Road,Hoodi,,,AC_not_working,,,,,,
22-11-2025,18:47,BLR4000559,Success,CUST10000,Mini,Koramangala,Banaswadi,10.1,19.5,,,,85.06,1.78,5,4
28-11-2025,00:44,BLR4000560,Success,CUST10446,Prime_SUV,Whitefield,Kanakapura_Road,2,4.3,,,,78.06,3.2,3,4
05-11-2025,13:36,BLR4000561,Cancelled_by_Customer,CUST10702,Mini,Adugodi,Banerghatta_Road,,,Driver_asked_to_cancel,,,,,,
14-11-2025,09:48,BLR4000562,Success,CUST10226,eBike,Sanjay_Nagar,Frazer_Town,8.4,12.7,,,,103.75,3.56,3,3
19-11-2025,10:07,BLR4000563,Cancelled_by_Driver,CUST10305,Prime_Plus,Jayanagar,Cooke_Town,,,,Exceeds_people_limit,,,,,
08-11-2025,23:14,BLR4000564,Success,CUST10331,Prime_Plus,Jayanagar,Vijayanagar,9.9,17.5,,,,69.46,1.09,4,3
06-11-2025,06:51,BLR4000565,Success,CUST10419,Prime_Sedan,Sarjapur_Road,Bellandur,5,8,,,,61.24,2.08,4,4
10-11-2025,16:52,BLR4000566,Incomplete,CUST10369,Bike,Kengeri,Nagawara,,,,,Customer_demand,,,,
09-11-2025,13:49,BLR4000567,Cancelled_by_Customer,CUST10647,Prime_SUV,Sarjapur_Road,Banaswadi,,,Wrong_address,,,,,,
14-11-2025,23:16,BLR4000568,Success,CUST10389,Mini,Sadashivanagar,Lavelle_Road,14.5,19.1,,,,147.31,7.82,4,4
18-11-2025,18:47,BLR4000569,Cancelled_by_Customer,CUST10789,Prime_SUV,Sarjapur_Road,Indiranagar,,,Driver_asked_to_cancel,,,,,,
13-11-2025,08:47,BLR4000570,Incomplete,CUST10724,Prime_SUV,Kasturba_Road,Ulsoor,,,,,Vehicle_breakdown,,,,
03-11-2025,08:09,BLR4000571,Incomplete,CUST10365,Auto,BTM_Layout,KR_Puram,,,,,Customer_demand,,,,
22-11-2025,21:49,BLR4000572,Success,CUST10728,Prime_Sedan,RT_Nagar,Richmond_Town,12.5,27.1,,,,66.21,2.41,4,4
30-11-2025,08:17,BLR4000573,Cancelled_by_Customer,CUST10260,Prime_Sedan,Indiranagar,Brookefield,,,Driver_not_moving,,,,,,
07-11-2025,14:42,BLR4000574,Success,CUST10678,Prime_SUV,Frazer_Town,Lavelle_Road,5.5,25.5,,,,75.34,1.35,4,4
30-11-2025,20:13,BLR4000575,Cancelled_by_Customer,CUST10233,Auto,Kengeri,Yeshwanthpur,,,Wrong_address,,,,,,
13-11-2025,13:14,BLR4000576,Cancelled_by_Driver,CUST10213,Prime_SUV,Kumaraswamy_Layout,Malleshwaram,,,,Customer_issue,,,,,
29-11-2025,05:31,BLR4000577,Cancelled_by_Customer,CUST10722,Bike,JP_Nagar,Wilson_Garden,,,Change_of_plans,,,,,,
27-11-2025,16:55,BLR4000578,Cancelled_by_Customer,CUST10752,Mini,Banerghatta_Road,Banashankari,,,Wrong_address,,,,,,
03-11-2025,05:39,BLR4000579,Success,CUST10485,Mini,Peenya,KR_Puram,10.5,23.6,,,,50.12,1.34,4,5
16-11-2025,02:47,BLR4000580,Cancelled_by_Customer,CUST10271,eBike,Cooke_Town,Mahadevapura,,,Driver_asked_to_cancel,,,,,,
